DataName,Stage,DateTime,ColumnName,Type,Min,Max,RowCount,MissingCount,NotMissingCount,ErrorCount,EmptyCount,Mean
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,AVCCASH,FieldType.DECIMAL,0.0,76892.72,6116.0,2725.0,3391.0,0.0,0.0,222.0679681509871
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,AVCCASHLTA,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,9.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,AVCPENSION,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,7.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,AVCPENSIONLTA,FieldType.DECIMAL,0.0,354433.4,6116.0,2725.0,3391.0,0.0,0.0,149.97985549985236
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,BCEDATE,FieldType.DATE,2006-10-01 00:00:00+00:00,2018-03-05 00:00:00+00:00,6116.0,6017.0,99.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,CASHSUM,FieldType.DECIMAL,0.0,225129.15,6116.0,55.0,6061.0,0.0,0.0,9180.082354396998
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,CHILDINCDATE,FieldType.STRING,,,6116.0,6116.0,0.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,CHILDPENSION,FieldType.STRING,,,6116.0,6116.0,0.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,CHILDPENSIONPAYABLE,FieldType.STRING,,,6116.0,6116.0,0.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,CURRPENINPAY,FieldType.DECIMAL,-8.64019966684282e-12,86603.88,6116.0,13.0,6103.0,0.0,0.0,3113.9778551531936
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,DATEAVC,FieldType.DATE,2007-07-28 00:00:00+00:00,2018-04-20 00:00:00+00:00,6116.0,6080.0,36.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,DATECASHSUM,FieldType.DATE,1976-05-05 00:00:00+00:00,2206-02-28 00:00:00+00:00,6116.0,3398.0,2718.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,DATECOMMENCED,FieldType.DATE,1960-09-24 00:00:00+00:00,2018-12-20 00:00:00+00:00,6116.0,417.0,5699.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,DEATHINRET,FieldType.DECIMAL,0.0,83867.74,6116.0,13.0,6103.0,0.0,0.0,490.4194068490917
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,EARLYRETCOVER,FieldType.DECIMAL,0.0,23388.06,6116.0,55.0,6061.0,0.0,0.0,82.34108562943437
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,EXITDATE,FieldType.DATE,1960-09-24 00:00:00+00:00,2018-07-01 00:00:00+00:00,6116.0,2.0,6114.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,EXITTYPE,FieldType.STRING,Dependant in Payment,PRS Normal Retirement,6116.0,0.0,6116.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,FINALREMUN,FieldType.INTEGER,0.0,0.0,6116.0,55.0,6061.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,FPSEXIT,FieldType.DECIMAL,0.0,104101.0,6116.0,2725.0,3391.0,0.0,0.0,6239.608510763778
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,ID,FieldType.INTEGER,3346.0,9595.0,6116.0,0.0,6116.0,0.0,0.0,6437.4272400261725
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,INITGROSSPENSION,FieldType.DECIMAL,0.0,128621.21,6116.0,0.0,6116.0,0.0,0.0,3488.685196206666
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,INITPOSTCASHPENSION,FieldType.DECIMAL,0.0,55881.46,6116.0,13.0,6103.0,0.0,0.0,2873.632700311327
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,IRMAXCASH,FieldType.INTEGER,0.0,0.0,6116.0,2267.0,3849.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,IRMAXPENSION,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,IRREGIME,FieldType.INTEGER,0.0,0.0,6116.0,2698.0,3418.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,LTACHARGE,FieldType.INTEGER,0.0,0.0,6116.0,4080.0,2036.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,MEMNO,FieldType.INTEGER,18658.0,75603.0,6116.0,0.0,6116.0,0.0,0.0,31203.599738391207
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,NOPERIODS,FieldType.INTEGER,0.0,364.0,6116.0,200.0,5916.0,0.0,0.0,93.56862745098026
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,NRD,FieldType.STRING,,,6116.0,6116.0,0.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,PARTIALRETIREMENT,FieldType.BOOLEAN,False,False,6116.0,3183.0,2933.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,PENSERYEARS,FieldType.INTEGER,0.0,91.0,6116.0,200.0,5916.0,0.0,0.0,5.237660581473965
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,PENSIONLTA,FieldType.DECIMAL,0.0,121682.52,6116.0,2725.0,3391.0,0.0,0.0,42.318484222942956
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,PINC1,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,PINC2,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,PINC3,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,PINC4,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,REASON,FieldType.STRING,Dependant pension,Trivial Commutation,6116.0,811.0,5305.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SCHEMECASHLTA,FieldType.DECIMAL,0.0,105708.96,6116.0,2725.0,3391.0,0.0,0.0,1318.4808699498685
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SERVPERIODS,FieldType.STRING,Days,Years,6116.0,2730.0,3386.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPAD,FieldType.STRING,,,6116.0,6116.0,0.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPAREDATE1,FieldType.DATE,1998-06-22 00:00:00+00:00,2006-10-25 00:00:00+00:00,6116.0,4658.0,1458.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPAREELEMENT1,FieldType.DECIMAL,0.0,65313.33,6116.0,2644.0,3472.0,0.0,0.0,2734.2904205069167
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPAREELEMENT2,FieldType.INTEGER,0.0,0.0,6116.0,2634.0,3482.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPOUSEINC1,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPOUSEINC2,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPOUSEINC3,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPOUSEINC4,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPOUSEINCDATE,FieldType.STRING,,,6116.0,6116.0,0.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPOUSEPENSION,FieldType.DECIMAL,0.0,44371.33,6116.0,513.0,5603.0,0.0,0.0,879.2984936641084
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,SPOUSEPENSIONPAYABLE,FieldType.INTEGER,0.0,0.0,6116.0,2725.0,3391.0,0.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,STATUS,FieldType.INTEGER,0.0,99.0,6116.0,0.0,6116.0,0.0,0.0,38.285644211903296
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,STATUSDATE,FieldType.DATE,1960-09-24 00:00:00+00:00,2018-07-01 00:00:00+00:00,6116.0,2.0,6114.0,0.0,0.0,
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,TAXAVCCASH,FieldType.INTEGER,0.0,22975.0,6116.0,2725.0,3391.0,0.0,0.0,6.775287525803619
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,TAXSCHEMECASH,FieldType.INTEGER,0.0,0.0,6116.0,2267.0,3849.0,1.0,0.0,0.0
EXITRETIREMENT,3,2019-04-12 16:00:20.064761,UNAUTHORISEDPAYMENTS,FieldType.INTEGER,0.0,0.0,6116.0,4080.0,2036.0,0.0,0.0,0.0
LOOKUPS,3,2019-04-12 16:00:24.601213,BCAT,FieldType.STRING,100th NRA 60,SCHEME 65 NRD,6857.0,0.0,6857.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,COMPNAME,FieldType.STRING,0,tbUserFields,6857.0,6276.0,581.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,DEFAULTVALUE,FieldType.STRING,,,6857.0,6857.0,0.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,DP,FieldType.INTEGER,0.0,7.0,6857.0,6353.0,504.0,0.0,0.0,0.4365079365079367
LOOKUPS,3,2019-04-12 16:00:24.601213,FIELD,FieldType.STRING,ARR,doelp,6857.0,6603.0,254.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,FIELDINDEX,FieldType.INTEGER,0.0,27.0,6857.0,6362.0,495.0,0.0,0.0,6.634343434343436
LOOKUPS,3,2019-04-12 16:00:24.601213,FTYPE,FieldType.STRING,A,O,6857.0,2808.0,4049.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,ID,FieldType.INTEGER,12.0,23051.0,6857.0,0.0,6857.0,0.0,0.0,9513.045063438838
LOOKUPS,3,2019-04-12 16:00:24.601213,LDESC,FieldType.STRING, Possible Extra cash from AVC,various reports,6857.0,2056.0,4801.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,LEN,FieldType.INTEGER,-1.0,8000.0,6857.0,2428.0,4429.0,0.0,0.0,28.74396026191019
LOOKUPS,3,2019-04-12 16:00:24.601213,LFIELD,FieldType.STRING,*SPECIAL*,vwPayElements,6857.0,2.0,6855.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,LOOKTYPE,FieldType.STRING,F,V,6857.0,0.0,6857.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,MANDATORY,FieldType.INTEGER,1.0,1.0,6857.0,6751.0,106.0,9.0,0.0,1.0
LOOKUPS,3,2019-04-12 16:00:24.601213,POSX,FieldType.INTEGER,0.0,1.0,6857.0,6335.0,522.0,0.0,0.0,0.05172413793103441
LOOKUPS,3,2019-04-12 16:00:24.601213,POSY,FieldType.INTEGER,0.0,0.0,6857.0,6362.0,495.0,0.0,0.0,0.0
LOOKUPS,3,2019-04-12 16:00:24.601213,SCHEME,FieldType.STRING,BAR,CLIENT,6857.0,0.0,6857.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,SDESC,FieldType.STRING, Weeks,version,6857.0,17.0,6840.0,0.0,0.0,
LOOKUPS,3,2019-04-12 16:00:24.601213,WIDTH,FieldType.INTEGER,0.0,96.0,6857.0,6362.0,495.0,0.0,0.0,6.929292929292933
